id,display,category,threat,tier_hint,habitat,tameable,source_file,description_short
npc_huadao_wu_patrol_captain,化刀坞·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】化刀坞·巡卫队长。宗门：化刀坞（huadao_wu）。域：tiannan。立场：righteous。职司：巡卫队长。山门盘查、负声望驱逐。宗门特长
npc_tianque_fort_sect_master,天阙堡·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】天阙堡·掌门/代掌。宗门：天阙堡（tianque_fort）。域：tiannan。立场：righteous。职司：掌门/代掌。最高决策，剧情罕见现
npc_tianque_fort_great_elder,天阙堡·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天阙堡·大长老。宗门：天阙堡（tianque_fort）。域：tiannan。立场：righteous。职司：大长老。执法与资源分配，贡献兑换终审
npc_tianque_fort_alchemy_elder,天阙堡·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天阙堡·丹堂执事。宗门：天阙堡（tianque_fort）。域：tiannan。立场：righteous。职司：丹堂执事。丹方、地火房、筑基丹配额
npc_tianque_fort_outer_deacon,天阙堡·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天阙堡·外门执事。宗门：天阙堡（tianque_fort）。域：tiannan。立场：righteous。职司：外门执事。入门、七脉、日常任务发放
npc_tianque_fort_patrol_captain,天阙堡·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】天阙堡·巡卫队长。宗门：天阙堡（tianque_fort）。域：tiannan。立场：righteous。职司：巡卫队长。山门盘查、负声望驱逐。宗
npc_giant_sword_gate_sect_master,巨剑门·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】巨剑门·掌门/代掌。宗门：巨剑门（giant_sword_gate）。域：tiannan。立场：righteous。职司：掌门/代掌。最高决策，剧
npc_giant_sword_gate_great_elder,巨剑门·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】巨剑门·大长老。宗门：巨剑门（giant_sword_gate）。域：tiannan。立场：righteous。职司：大长老。执法与资源分配，贡献
npc_giant_sword_gate_alchemy_elder,巨剑门·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】巨剑门·丹堂执事。宗门：巨剑门（giant_sword_gate）。域：tiannan。立场：righteous。职司：丹堂执事。丹方、地火房、筑
npc_giant_sword_gate_outer_deacon,巨剑门·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】巨剑门·外门执事。宗门：巨剑门（giant_sword_gate）。域：tiannan。立场：righteous。职司：外门执事。入门、七脉、日常
npc_giant_sword_gate_patrol_captain,巨剑门·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】巨剑门·巡卫队长。宗门：巨剑门（giant_sword_gate）。域：tiannan。立场：righteous。职司：巡卫队长。山门盘查、负声望
npc_qixuan_men_sect_master,七玄门·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】七玄门·掌门/代掌。宗门：七玄门（qixuan_men）。域：tiannan。立场：neutral。职司：掌门/代掌。最高决策，剧情罕见现身，声望
npc_qixuan_men_great_elder,七玄门·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】七玄门·大长老。宗门：七玄门（qixuan_men）。域：tiannan。立场：neutral。职司：大长老。执法与资源分配，贡献兑换终审。宗门特
npc_qixuan_men_alchemy_elder,七玄门·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】七玄门·丹堂执事。宗门：七玄门（qixuan_men）。域：tiannan。立场：neutral。职司：丹堂执事。丹方、地火房、筑基丹配额相关。宗
npc_qixuan_men_outer_deacon,七玄门·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】七玄门·外门执事。宗门：七玄门（qixuan_men）。域：tiannan。立场：neutral。职司：外门执事。入门、七脉、日常任务发放。宗门特
npc_qixuan_men_patrol_captain,七玄门·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】七玄门·巡卫队长。宗门：七玄门（qixuan_men）。域：tiannan。立场：neutral。职司：巡卫队长。山门盘查、负声望驱逐。宗门特长：
npc_ghost_spirit_gate_sect_master,鬼灵门·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】鬼灵门·掌门/代掌。宗门：鬼灵门（ghost_spirit_gate）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情
npc_ghost_spirit_gate_great_elder,鬼灵门·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】鬼灵门·大长老。宗门：鬼灵门（ghost_spirit_gate）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑
npc_ghost_spirit_gate_alchemy_elder,鬼灵门·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】鬼灵门·丹堂执事。宗门：鬼灵门（ghost_spirit_gate）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基
npc_ghost_spirit_gate_outer_deacon,鬼灵门·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】鬼灵门·外门执事。宗门：鬼灵门（ghost_spirit_gate）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任
npc_ghost_spirit_gate_patrol_captain,鬼灵门·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】鬼灵门·巡卫队长。宗门：鬼灵门（ghost_spirit_gate）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱
npc_hehuan_sect_sect_master,合欢宗·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】合欢宗·掌门/代掌。宗门：合欢宗（hehuan_sect）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情罕见现身，声
npc_hehuan_sect_great_elder,合欢宗·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】合欢宗·大长老。宗门：合欢宗（hehuan_sect）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑换终审。宗门
npc_hehuan_sect_alchemy_elder,合欢宗·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】合欢宗·丹堂执事。宗门：合欢宗（hehuan_sect）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基丹配额相关。
npc_hehuan_sect_outer_deacon,合欢宗·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】合欢宗·外门执事。宗门：合欢宗（hehuan_sect）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任务发放。宗门
npc_hehuan_sect_patrol_captain,合欢宗·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】合欢宗·巡卫队长。宗门：合欢宗（hehuan_sect）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱逐。宗门特长
npc_moyan_gate_sect_master,魔焰门·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】魔焰门·掌门/代掌。宗门：魔焰门（moyan_gate）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情罕见现身，声望
npc_moyan_gate_great_elder,魔焰门·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】魔焰门·大长老。宗门：魔焰门（moyan_gate）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑换终审。宗门特
npc_moyan_gate_alchemy_elder,魔焰门·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】魔焰门·丹堂执事。宗门：魔焰门（moyan_gate）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基丹配额相关。宗
npc_moyan_gate_outer_deacon,魔焰门·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】魔焰门·外门执事。宗门：魔焰门（moyan_gate）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任务发放。宗门特
npc_moyan_gate_patrol_captain,魔焰门·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】魔焰门·巡卫队长。宗门：魔焰门（moyan_gate）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱逐。宗门特长：
npc_tiansha_sect_sect_master,天煞宗·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】天煞宗·掌门/代掌。宗门：天煞宗（tiansha_sect）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情罕见现身，
npc_tiansha_sect_great_elder,天煞宗·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天煞宗·大长老。宗门：天煞宗（tiansha_sect）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑换终审。宗
npc_tiansha_sect_alchemy_elder,天煞宗·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天煞宗·丹堂执事。宗门：天煞宗（tiansha_sect）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基丹配额相关
npc_tiansha_sect_outer_deacon,天煞宗·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】天煞宗·外门执事。宗门：天煞宗（tiansha_sect）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任务发放。宗
npc_tiansha_sect_patrol_captain,天煞宗·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】天煞宗·巡卫队长。宗门：天煞宗（tiansha_sect）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱逐。宗门特
npc_yuling_sect_sect_master,御灵宗·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】御灵宗·掌门/代掌。宗门：御灵宗（yuling_sect）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情罕见现身，声
npc_yuling_sect_great_elder,御灵宗·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】御灵宗·大长老。宗门：御灵宗（yuling_sect）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑换终审。宗门
npc_yuling_sect_alchemy_elder,御灵宗·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】御灵宗·丹堂执事。宗门：御灵宗（yuling_sect）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基丹配额相关。
npc_yuling_sect_outer_deacon,御灵宗·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】御灵宗·外门执事。宗门：御灵宗（yuling_sect）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任务发放。宗门
npc_yuling_sect_patrol_captain,御灵宗·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】御灵宗·巡卫队长。宗门：御灵宗（yuling_sect）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱逐。宗门特长
npc_qianhuan_sect_sect_master,千幻宗·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】千幻宗·掌门/代掌。宗门：千幻宗（qianhuan_sect）。域：tiannan。立场：demonic。职司：掌门/代掌。最高决策，剧情罕见现身
npc_qianhuan_sect_great_elder,千幻宗·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】千幻宗·大长老。宗门：千幻宗（qianhuan_sect）。域：tiannan。立场：demonic。职司：大长老。执法与资源分配，贡献兑换终审。
npc_qianhuan_sect_alchemy_elder,千幻宗·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】千幻宗·丹堂执事。宗门：千幻宗（qianhuan_sect）。域：tiannan。立场：demonic。职司：丹堂执事。丹方、地火房、筑基丹配额相
npc_qianhuan_sect_outer_deacon,千幻宗·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】千幻宗·外门执事。宗门：千幻宗（qianhuan_sect）。域：tiannan。立场：demonic。职司：外门执事。入门、七脉、日常任务发放。
npc_qianhuan_sect_patrol_captain,千幻宗·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】千幻宗·巡卫队长。宗门：千幻宗（qianhuan_sect）。域：tiannan。立场：demonic。职司：巡卫队长。山门盘查、负声望驱逐。宗门
npc_luoyun_sect_sect_master,落云宗·掌门/代掌,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】落云宗·掌门/代掌。宗门：落云宗（luoyun_sect）。域：tiannan。立场：righteous。职司：掌门/代掌。最高决策，剧情罕见现身
npc_luoyun_sect_great_elder,落云宗·大长老,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】落云宗·大长老。宗门：落云宗（luoyun_sect）。域：tiannan。立场：righteous。职司：大长老。执法与资源分配，贡献兑换终审。
npc_luoyun_sect_alchemy_elder,落云宗·丹堂执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】落云宗·丹堂执事。宗门：落云宗（luoyun_sect）。域：tiannan。立场：righteous。职司：丹堂执事。丹方、地火房、筑基丹配额相
npc_luoyun_sect_outer_deacon,落云宗·外门执事,humanoid_other,1,,tiannan,False,bestiary_v116.json,【具名NPC】落云宗·外门执事。宗门：落云宗（luoyun_sect）。域：tiannan。立场：righteous。职司：外门执事。入门、七脉、日常任务发放。
npc_luoyun_sect_patrol_captain,落云宗·巡卫队长,humanoid_other,3,,tiannan,False,bestiary_v116.json,【具名NPC】落云宗·巡卫队长。宗门：落云宗（luoyun_sect）。域：tiannan。立场：righteous。职司：巡卫队长。山门盘查、负声望驱逐。宗门
npc_star_palace_sect_master,星宫·掌门/代掌,humanoid_other,3,,chaotic_sea,False,bestiary_v116.json,【具名NPC】星宫·掌门/代掌。宗门：星宫（star_palace）。域：chaotic_sea。立场：lawful。职司：掌门/代掌。最高决策，剧情罕见现身，
npc_star_palace_great_elder,星宫·大长老,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】星宫·大长老。宗门：星宫（star_palace）。域：chaotic_sea。立场：lawful。职司：大长老。执法与资源分配，贡献兑换终审。宗
npc_star_palace_alchemy_elder,星宫·丹堂执事,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】星宫·丹堂执事。宗门：星宫（star_palace）。域：chaotic_sea。立场：lawful。职司：丹堂执事。丹方、地火房、筑基丹配额相关
npc_star_palace_outer_deacon,星宫·外门执事,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】星宫·外门执事。宗门：星宫（star_palace）。域：chaotic_sea。立场：lawful。职司：外门执事。入门、七脉、日常任务发放。宗
npc_star_palace_patrol_captain,星宫·巡卫队长,humanoid_other,3,,chaotic_sea,False,bestiary_v116.json,【具名NPC】星宫·巡卫队长。宗门：星宫（star_palace）。域：chaotic_sea。立场：lawful。职司：巡卫队长。山门盘查、负声望驱逐。宗门特
npc_inverse_star_alliance_sect_master,逆星盟·掌门/代掌,humanoid_other,3,,chaotic_sea,False,bestiary_v116.json,【具名NPC】逆星盟·掌门/代掌。宗门：逆星盟（inverse_star_alliance）。域：chaotic_sea。立场：rebel。职司：掌门/代掌。最
npc_inverse_star_alliance_great_elder,逆星盟·大长老,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】逆星盟·大长老。宗门：逆星盟（inverse_star_alliance）。域：chaotic_sea。立场：rebel。职司：大长老。执法与资源
npc_inverse_star_alliance_alchemy_elder,逆星盟·丹堂执事,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】逆星盟·丹堂执事。宗门：逆星盟（inverse_star_alliance）。域：chaotic_sea。立场：rebel。职司：丹堂执事。丹方、
npc_inverse_star_alliance_outer_deacon,逆星盟·外门执事,humanoid_other,1,,chaotic_sea,False,bestiary_v116.json,【具名NPC】逆星盟·外门执事。宗门：逆星盟（inverse_star_alliance）。域：chaotic_sea。立场：rebel。职司：外门执事。入门、
